lot_id,lot_number,auction_id,auction_title,auction_date,auction_location,sale_type,artist_name,artist_birth_year,artist_death_year,title,medium_raw,medium_category,height_cm,width_cm,year_created,is_signed,is_dated,provenance_text,provenance_count,literature_text,literature_count,exhibited_text,exhibition_count,estimate_low_usd,estimate_high_usd,estimate_currency,hammer_price_usd,hammer_currency,is_sold,is_withdrawn,image_url,lot_url
5332501534,212,,21st Century Day Sale,2026-03-28T08:30Z,Hong Kong,live,YAYOI KUSAMA (B. 1929),,,The Southern Country ,,unknown,,,,False,False,,0,,0,,0,576000.0,960000.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578168
-980407466,226,,21st Century Day Sale,2026-03-28T08:30Z,Hong Kong,live,HERNAN BAS (B. 1978),,,Bone China,,unknown,,,,False,False,,0,,0,,0,153600.0,281600.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578182
-296445816,155,,20th Century Day Sale,2026-03-28T05:30Z,Hong Kong,live,VU CAO DAM,1908.0,2000.0,Famille (Family),,unknown,,,,False,False,,0,,0,,0,179200.0,320000.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578271
1335424019,10,,20th/21st Century Evening Sale,2026-03-27T11:00Z,Hong Kong,live,JEAN-MICHEL BASQUIAT,1960.0,1988.0,Untitled,,unknown,,,,False,False,,0,,0,,0,2304000.0,3584000.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578129
1630965145,25,,20th/21st Century Evening Sale,2026-03-27T11:00Z,Hong Kong,live,"CHU TEH-CHUN (ZHU DEQUN, 1920-2014)",,,Azur glaciaire (Glacial Blue),,unknown,,,,False,False,,0,,0,,0,3328000.0,4608000.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578144
8067778657,30,,20th/21st Century Evening Sale,2026-03-27T11:00Z,Hong Kong,live,YAYOI KUSAMA (B. 1929),,,Pumpkin,,unknown,,,,False,False,,0,,0,,0,4096000.0,5120000.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578149
-241796697,31,,20th/21st Century Evening Sale,2026-03-27T11:00Z,Hong Kong,live,KOHEI NAWA (B. 1975),,,PixCell-Deer#68,,unknown,,,,False,False,,0,,0,,0,640000.0,1024000.0,HKD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6578150
-575521349,699,,Important Chinese Art,2026-03-26T13:00Z,New York,live,A MAGNIFICENT AND RARE SANCAI-GLAZED POTTERY FIGURE OF A CAPARISONED HORSE,,,TANG DYNASTY (AD 618-907),,unknown,,,,False,False,,0,,0,,0,400000.0,800000.0,USD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6575706
-227204167,814,,Important Chinese Art,2026-03-26T13:00Z,New York,live,"THE ZHONG NAN FU LIAN IMPORTANT DOCUMENTARY BRONZE RITUAL TRIPOD FOOD VESSEL, LI",,,"MID-WESTERN ZHOU DYNASTY, LATE 11TH-LATE 10TH CENTURY BC",,unknown,,,,False,False,,0,,0,,0,150000.0,250000.0,USD,0.0,USD,True,False,,https://www.christies.com/en/lot/lot-6575753
1372462648,321,,South Asian Modern + Contemporary Art,2026-03-25T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Gesture,,unknown,,,,False,False,,0,,0,,0,2000000.0,3000000.0,USD,3979000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6575883
-245901659,705,,South Asian Modern + Contemporary Art ,2025-09-17T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Trussed Bull,,unknown,,,,False,False,,0,,0,,0,1500000.0,2500000.0,USD,2027000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6547995
8753182464,746,,South Asian Modern + Contemporary Art ,2025-03-19T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Head,,unknown,,,,False,False,,0,,0,,0,30000.0,50000.0,USD,37800.0,USD,True,False,,https://www.christies.com/en/lot/lot-6525337
4538650807,664,,South Asian Modern + Contemporary Art,2024-09-18T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Untitled (Woman),,unknown,,,,False,False,,0,,0,,0,30000.0,50000.0,USD,226800.0,USD,True,False,,https://www.christies.com/en/lot/lot-6495189
1782738147,629,,South Asian Modern + Contemporary Art,2022-09-21T16:30Z,New York,live,TYEB MEHTA,1925.0,2009.0,Untitled (Reclining Nude),,unknown,,,,False,False,,0,,0,,0,180000.0,220000.0,USD,327600.0,USD,True,False,,https://www.christies.com/en/lot/lot-6388467
5154366068,667,,South Asian Modern + Contemporary Art,2021-09-22T15:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Figure,,unknown,,,,False,False,,0,,0,,0,200000.0,300000.0,USD,400000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6334273
-181454859,1035,,South Asian Modern + Contemporary Art Including Works by Benodebehari Mukherjee from the Mrinalini Mukherjee Foundation,2021-03-17T15:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Untitled (Confidant),,unknown,,,,False,False,,0,,0,,0,600000.0,800000.0,USD,750000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6307723
-313949108,525,,South Asian Modern + Contemporary Art ,2020-09-23T15:30Z,New York,live,TYEB MEHTA,1925.0,2009.0,Untitled,,unknown,,,,False,False,,0,,0,,0,1000000.0,1500000.0,USD,1110000.0,USD,True,False,,https://www.christies.com/en/lot/lot-6277051
-840134614,175,,South Asian Modern + Contemporary Art ,2019-09-11T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,Untitled (Trojan Woman),,unknown,,,,False,False,,0,,0,,0,18000.0,25000.0,USD,23750.0,USD,True,False,,https://www.christies.com/en/lot/lot-6222365
