lot_id,lot_number,auction_id,auction_title,auction_date,auction_location,sale_type,artist_name,artist_birth_year,artist_death_year,title,medium_raw,medium_category,height_cm,width_cm,year_created,is_signed,is_dated,provenance_text,provenance_count,literature_text,literature_count,exhibited_text,exhibition_count,estimate_low_usd,estimate_high_usd,estimate_currency,hammer_price_usd,hammer_currency,is_sold,is_withdrawn,image_url,lot_url,auction_year,surface_area_cm2,estimate_avg,theme
-350436083,343,,South Asian Modern + Contemporary Art,2010-09-15,New York,live,TYEB MEHTA,1925,2009,Untitled (Study for a Trussed Bull),,oil_on_canvas,80,60,,True,False,,0,,0,,0,25000.0,35000.0,USD,37500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5346275,2010,4800,30000.0,Bulls & Animals
-809143078,214,,South Asian Modern + Contemporary Art,2010-06-10,London,live,TYEB MEHTA,1925,2009,Falling Bird,,oil_on_canvas,175,130,,True,False,,0,,0,,0,508000.0,762000.0,GBP,1332547.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5329338,2010,22750,635000.0,Bulls & Animals
9089236161,216,,South Asian Modern + Contemporary Art,2010-06-10,London,live,TYEB MEHTA,1925,2009,Untitled,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,19050.0,25400.0,GBP,44259.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5329340,2010,4800,22225.0,Other
1241301663,48,,International Modern & Contemporary Art,2009-10-27,Dubai,live,TYEB MEHTA,1925,2009,Untitled (Yellow Heads),,oil_on_canvas,150,110,,True,False,,0,,0,,0,500000.0,700000.0,USD,578500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5253313,2009,16500,600000.0,Abstract & Diagonal
-205750697,533,,South Asian Modern+Contemporary Art,2009-09-16,New York,live,TYEB MEHTA,1925,2009,Mahishasura,,oil_on_canvas,175,130,,True,False,,0,,0,,0,600000.0,800000.0,USD,1280900.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230629,2009,22750,700000.0,Bulls & Animals
7827928094,534,,South Asian Modern+Contemporary Art,2009-09-16,New York,live,TYEB MEHTA,1925,2009,Untitled,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,40000.0,60000.0,USD,62500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230630,2009,4800,50000.0,Other
4847098668,535,,South Asian Modern+Contemporary Art,2009-09-16,New York,live,TYEB MEHTA,1925,2009,Untitled,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,40000.0,60000.0,USD,80500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230631,2009,4800,50000.0,Other
3759875354,543,,South Asian Modern+Contemporary Art,2009-09-16,New York,live,TYEB MEHTA,1925,2009,Two Figures,,oil_on_canvas,150,110,,True,False,,0,,0,,0,600000.0,800000.0,USD,926500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230639,2009,16500,700000.0,Figures & Nudes
6866626575,49,,South Asian Modern & Contemporary Art,2009-06-10,London,live,TYEB MEHTA,1925,2009,Untitled,,oil_on_canvas,120,90,,True,False,,0,,0,,0,101600.0,152400.0,GBP,123507.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5215851,2009,10800,127000.0,Other
-329063988,1046,,South Asian Modern and Contemporary Art ,2009-03-19,New York,live,TYEB MEHTA,1925,2009,Untitled,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,120000.0,150000.0,USD,98500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5182522,2009,4800,135000.0,Other
5578274797,42,,South Asian Modern + Contemporary Art,2008-06-11,London,live,TYEB MEHTA,1925,2009,Untitled (Figure on Rickshaw),,oil_on_canvas,175,130,,True,False,,0,,0,,0,381000.0,635000.0,GBP,1247203.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5079715,2008,22750,508000.0,Figures & Nudes
-299233003,43,,South Asian Modern + Contemporary Art ,2008-03-20,New York,live,TYEB MEHTA,1925,2009,Untitled,,oil_on_canvas,150,110,,True,False,,0,,0,,0,600000.0,800000.0,USD,657000.0,USD,True,False,,https://www.christies.com/en/lot/lot-5049203,2008,16500,700000.0,Other
-133878705,57,,South Asian Modern + Contemporary Art,2007-09-20,New York,live,TYEB MEHTA,1925,2009,Mahishasura,,oil_on_canvas,175,130,,True,False,,0,,0,,0,750000.0,1250000.0,USD,1105000.0,USD,True,False,,https://www.christies.com/en/lot/lot-4960143,2007,22750,1000000.0,Bulls & Animals
